"","ASR_ID","CONTENTS","STATE","ORI","GROUP","DIV","AGHEADER","YEAR","MSA","COUNTY","SEQNO","SUB","CORE","COVBY","POP","AGENCY","STNAME","MONTH","MOHEADER","BREAK","AREO","ZERO","DTLASTUP","DTPRUP1","DTPRUP2","JUVDISP","JDHANDDP","JDREFJC","JDREFWA","JDREFOPA","JDREFCC","OFFENSE","OCCUR","M0_9","M10_12","M13_14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25_29","M30_34","M35_39","M40_44","M45_49","M50_54","M55_59","M60_64","M65","F0_9","F10_12","F13_14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25_29","F30_34","F35_39","F40_44","F45_49","F50_54","F55_59","F60_64","F65","AW","AB","AI","AA","JW","JB","JI","JA","AH","AN","JH","JN"
"936285","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","02","7","0","0","0","1","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936286","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","03","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936287","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","04","15","0","0","2","1","0","2","1","0","0","0","2","2","0","3","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","10","4","0","0","3","2","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936288","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","05","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936289","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","06","20","0","0","0","1","0","3","2","2","0","0","0","1","1","0","3","2","2","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","2","0","0","1","0","0","1","0","0","18","2","0","0","4","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936290","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","07","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936291","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","08","16","0","0","1","0","0","1","0","0","1","2","0","1","2","0","1","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","14","1","0","0","3","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936292","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936293","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936294","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","14","8","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936295","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","17","6","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936296","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","18","25","0","0","0","1","3","2","1","0","1","0","1","1","0","2","1","0","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","3","1","1","1","2","1","0","1","0","1","0","0","18","6","0","0","7","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936297","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","180","14","0","0","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","3","1","0","1","2","0","0","0","0","1","0","0","9","3","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936298","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","18A","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","2","0","0","0","0","1","0","0","4","3","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936299","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","18B","8","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936300","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","18C","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936301","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","185","16","0","0","0","1","2","2","1","0","0","0","0","1","0","1","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","9","3","0","0","5","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936302","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","18E","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936303","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","18F","13","0","0","0","1","2","2","1","0","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","7","2","0","0","5","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936304","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","18H","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936305","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","21","14","0","0","0","0","1","0","0","1","1","0","2","1","6","3","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","22","0","1","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936306","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","22","12","0","0","1","1","1","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","0","0","6","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936307","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","23","13","0","0","0","0","0","0","0","0","0","2","0","2","0","0","1","1","4","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","14","2","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936308","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","24","16","0","0","1","1","1","3","1","1","2","1","0","0","0","2","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","14","2","0","0","6","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"936309","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2003","660","9","4566","Suburban","N","Not covered by","58818","BENSALEM TOWNSHIP","PA","7","Month header present","3","3","Not used","102203","0","0","3","5","26","0","0","18","26","24","0","0","1","2","1","2","2","0","1","2","1","1","1","1","1","3","2","5","0","1","0","0","0","0","0","0","2","0","0","0","2","0","0","0","1","0","0","0","2","1","0","0","0","0","20","7","0","0","8","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
